Date,Open,High,Low,Close,Adj Close,Volume
2020-05-04,2670.0,2680.0,2600.0,2630.0,2295.276123046875,200608900.0
2020-05-05,2630.0,2680.0,2610.0,2630.0,2295.276123046875,184761500.0
2020-05-06,2630.0,2650.0,2600.0,2620.0,2286.548828125,173052900.0
2020-05-08,2640.0,2660.0,2580.0,2590.0,2260.366943359375,205764900.0
2020-05-11,2630.0,2640.0,2600.0,2620.0,2286.548828125,154599200.0
2020-05-12,2620.0,2630.0,2470.0,2490.0,2173.09423828125,368672700.0
2020-05-13,2460.0,2520.0,2440.0,2470.0,2155.6396484375,338592200.0
2020-05-14,2440.0,2480.0,2330.0,2350.0,2050.912109375,470265100.0
2020-05-15,2380.0,2400.0,2210.0,2240.0,1954.912109375,594658300.0
2020-05-18,2250.0,2270.0,2160.0,2170.0,1893.821044921875,455462600.0
2020-05-19,2250.0,2420.0,2250.0,2370.0,2068.36669921875,531310100.0
2020-05-20,2360.0,2500.0,2320.0,2480.0,2164.366943359375,394395900.0
2020-05-26,2550.0,2550.0,2470.0,2520.0,2199.276123046875,404097300.0
2020-05-27,2540.0,2630.0,2520.0,2630.0,2295.276123046875,432813000.0
2020-05-28,2640.0,2780.0,2640.0,2730.0,2382.548828125,453391300.0
2020-05-29,2700.0,2950.0,2700.0,2950.0,2574.54931640625,872607300.0
2020-06-02,2950.0,3290.0,2950.0,3180.0,2775.27685546875,467460800.0
2020-06-03,3200.0,3280.0,3010.0,3100.0,2705.458740234375,438099000.0
2020-06-04,3120.0,3200.0,3030.0,3060.0,2670.549560546875,250143200.0
2020-06-05,3070.0,3130.0,2960.0,3110.0,2714.18603515625,267393400.0
2020-06-08,3180.0,3370.0,3170.0,3300.0,2880.00439453125,384332100.0
2020-06-09,3350.0,3360.0,3210.0,3210.0,2801.458740234375,254497400.0
2020-06-10,3180.0,3180.0,3000.0,3030.0,2644.36767578125,443231300.0
2020-06-11,3130.0,3130.0,2900.0,2970.0,2592.00390625,372347500.0
2020-06-12,2900.0,3040.0,2800.0,3030.0,2644.36767578125,472128400.0
2020-06-15,3040.0,3050.0,2890.0,2900.0,2530.9130859375,230766700.0
2020-06-16,2970.0,3150.0,2960.0,3130.0,2731.640625,338682000.0
2020-06-17,3200.0,3200.0,3080.0,3100.0,2705.458740234375,218180800.0
2020-06-18,3050.0,3120.0,3040.0,3050.0,2661.822021484375,130942600.0
2020-06-19,3080.0,3110.0,3060.0,3100.0,2705.458740234375,166969600.0
2020-06-22,3100.0,3110.0,3030.0,3060.0,2670.549560546875,95377000.0
2020-06-23,3020.0,3060.0,2980.0,3010.0,2626.9130859375,171421500.0
2020-06-24,3050.0,3140.0,3010.0,3120.0,2722.913330078125,308484300.0
2020-06-25,3100.0,3110.0,3040.0,3060.0,2670.549560546875,158209300.0
2020-06-26,3100.0,3120.0,3020.0,3030.0,2644.36767578125,147306200.0
2020-06-29,3040.0,3060.0,2980.0,3040.0,2653.094970703125,118809900.0
2020-06-30,3070.0,3110.0,3030.0,3030.0,2644.36767578125,134014700.0
2020-07-01,3040.0,3070.0,3030.0,3060.0,2670.549560546875,101290700.0
2020-07-02,3090.0,3090.0,3040.0,3060.0,2670.549560546875,169484600.0
2020-07-03,3060.0,3090.0,3040.0,3050.0,2661.822021484375,49472800.0
2020-07-06,3070.0,3100.0,3030.0,3040.0,2653.094970703125,134677700.0
2020-07-07,3070.0,3080.0,3030.0,3030.0,2644.36767578125,207371700.0
2020-07-08,3040.0,3200.0,3030.0,3190.0,2784.00390625,339667600.0
2020-07-09,3190.0,3230.0,3140.0,3140.0,2740.36767578125,192182300.0
2020-07-10,3130.0,3150.0,3100.0,3110.0,2714.18603515625,107116200.0
2020-07-13,3130.0,3180.0,3050.0,3160.0,2757.822265625,95863700.0
2020-07-14,3160.0,3250.0,3130.0,3170.0,2766.54931640625,211237700.0
2020-07-15,3200.0,3240.0,3130.0,3130.0,2731.640625,165721200.0
2020-07-16,3130.0,3160.0,3130.0,3140.0,2740.36767578125,117097200.0
2020-07-17,3140.0,3150.0,3100.0,3100.0,2705.458740234375,119587700.0
2020-07-20,3100.0,3130.0,3030.0,3050.0,2661.822021484375,136548700.0
2020-07-21,3050.0,3180.0,3050.0,3150.0,2749.094970703125,204157000.0
2020-07-22,3160.0,3170.0,3090.0,3100.0,2705.458740234375,173557500.0
2020-07-23,3120.0,3160.0,3100.0,3140.0,2740.36767578125,147857700.0
2020-07-24,3130.0,3140.0,3090.0,3090.0,2696.7314453125,94805600.0
2020-07-27,3090.0,3150.0,3090.0,3150.0,2749.094970703125,94516900.0
2020-07-28,3160.0,3170.0,3100.0,3140.0,2740.36767578125,103419800.0
2020-07-29,3140.0,3150.0,3100.0,3120.0,2722.913330078125,67176700.0
2020-07-30,3130.0,3170.0,3110.0,3160.0,2757.822265625,78478700.0
2020-08-03,3170.0,3180.0,2970.0,2990.0,2609.45849609375,339279900.0
2020-08-04,3000.0,3080.0,3000.0,3080.0,2688.00390625,156288000.0
2020-08-05,3100.0,3110.0,3040.0,3080.0,2688.00390625,161496000.0
2020-08-06,3100.0,3130.0,3090.0,3110.0,2714.18603515625,114602400.0
2020-08-07,3110.0,3130.0,3060.0,3110.0,2714.18603515625,89917300.0
2020-08-10,3110.0,3150.0,3100.0,3130.0,2731.640625,91465200.0
2020-08-11,3130.0,3220.0,3130.0,3190.0,2784.00390625,172459100.0
2020-08-12,3190.0,3370.0,3190.0,3350.0,2923.64111328125,459419200.0
2020-08-13,3350.0,3450.0,3300.0,3330.0,2906.1865234375,214222600.0
2020-08-14,3330.0,3350.0,3280.0,3340.0,2914.91357421875,99152200.0
2020-08-18,3340.0,3530.0,3340.0,3520.0,3072.004638671875,262001000.0
2020-08-19,3520.0,3640.0,3520.0,3560.0,3106.913818359375,217533000.0
2020-08-24,3530.0,3650.0,3520.0,3640.0,3176.732177734375,194972300.0
2020-08-25,3670.0,3800.0,3640.0,3800.0,3316.36865234375,179300000.0
2020-08-26,3800.0,3820.0,3700.0,3740.0,3264.0048828125,161962800.0
2020-08-27,3740.0,3780.0,3660.0,3700.0,3229.095703125,187984900.0
2020-08-28,3710.0,3740.0,3650.0,3690.0,3220.368408203125,77888200.0
2020-08-31,3700.0,3740.0,3500.0,3510.0,3063.277099609375,266042400.0
2020-09-01,3550.0,3630.0,3480.0,3610.0,3150.55029296875,196959300.0
2020-09-02,3620.0,3660.0,3590.0,3660.0,3194.1865234375,106924600.0
2020-09-03,3660.0,3690.0,3550.0,3580.0,3124.368408203125,179612400.0
2020-09-04,3610.0,3610.0,3480.0,3550.0,3098.186767578125,134555700.0
2020-09-07,3550.0,3570.0,3500.0,3510.0,3063.277099609375,94814200.0
2020-09-08,3510.0,3570.0,3510.0,3520.0,3072.004638671875,81381900.0
2020-09-09,3480.0,3490.0,3380.0,3410.0,2976.00439453125,178435500.0
2020-09-10,3300.0,3300.0,3180.0,3180.0,2775.27685546875,277847900.0
2020-09-11,3020.0,3310.0,3010.0,3250.0,2836.367919921875,583497600.0
2020-09-14,3300.0,3450.0,3300.0,3440.0,3002.186279296875,275888700.0
2020-09-15,3440.0,3460.0,3310.0,3330.0,2906.1865234375,195531100.0
2020-09-16,3370.0,3390.0,3240.0,3260.0,2845.095458984375,138529300.0
2020-09-17,3270.0,3310.0,3170.0,3200.0,2792.731201171875,167611400.0
2020-09-18,3200.0,3270.0,3190.0,3220.0,2810.185791015625,202880500.0
2020-09-21,3200.0,3250.0,3150.0,3190.0,2784.00390625,114168800.0
2020-09-22,3110.0,3190.0,3100.0,3130.0,2731.640625,134585500.0
2020-09-23,3170.0,3180.0,3050.0,3080.0,2688.00390625,120607900.0
2020-09-24,3030.0,3080.0,3010.0,3030.0,2644.36767578125,164151300.0
2020-09-25,3060.0,3180.0,3040.0,3160.0,2757.822265625,169418100.0
2020-09-28,3180.0,3230.0,3080.0,3090.0,2696.7314453125,135465800.0
2020-09-29,3120.0,3160.0,3020.0,3040.0,2653.094970703125,182697100.0
2020-09-30,3060.0,3080.0,3000.0,3040.0,2653.094970703125,167835700.0
2020-10-01,3090.0,3170.0,3060.0,3160.0,2757.822265625,130031000.0
2020-10-02,3180.0,3210.0,3060.0,3100.0,2705.458740234375,157063600.0
2020-10-05,3160.0,3170.0,3110.0,3160.0,2757.822265625,92722900.0
2020-10-06,3220.0,3240.0,3180.0,3190.0,2784.00390625,120816800.0
2020-10-07,3160.0,3170.0,3080.0,3120.0,2722.913330078125,288740100.0
2020-10-08,3150.0,3170.0,3110.0,3150.0,2749.094970703125,123924000.0
2020-10-09,3150.0,3170.0,3120.0,3150.0,2749.094970703125,81127400.0
2020-10-12,3160.0,3210.0,3150.0,3190.0,2784.00390625,156519700.0
2020-10-13,3190.0,3300.0,3150.0,3280.0,2862.5498046875,204438200.0
2020-10-14,3300.0,3380.0,3290.0,3360.0,2932.3681640625,193879700.0
2020-10-15,3360.0,3380.0,3310.0,3310.0,2888.7314453125,183294800.0
2020-10-16,3340.0,3360.0,3210.0,3250.0,2836.367919921875,140443600.0
2020-10-19,3260.0,3290.0,3230.0,3280.0,2862.5498046875,96199300.0
2020-10-20,3280.0,3290.0,3210.0,3250.0,2836.367919921875,134038300.0
2020-10-21,3280.0,3310.0,3230.0,3240.0,2827.640625,116981800.0
2020-10-22,3220.0,3300.0,3200.0,3300.0,2880.00439453125,160136600.0
2020-10-23,3350.0,3350.0,3270.0,3290.0,2871.277099609375,117246500.0
2020-10-26,3300.0,3360.0,3290.0,3340.0,2914.91357421875,101222500.0
2020-10-27,3340.0,3400.0,3330.0,3360.0,2932.3681640625,183306100.0
2020-11-02,3360.0,3390.0,3300.0,3380.0,2949.82275390625,156784000.0
2020-11-03,3390.0,3400.0,3360.0,3380.0,2949.82275390625,121456100.0
2020-11-04,3420.0,3420.0,3290.0,3290.0,2871.277099609375,138230100.0
2020-11-05,3370.0,3490.0,3360.0,3490.0,3045.822509765625,234792600.0
2020-11-06,3510.0,3600.0,3470.0,3560.0,3106.913818359375,268767800.0
2020-11-09,3680.0,3690.0,3580.0,3690.0,3220.368408203125,257455400.0
2020-11-10,3800.0,4010.0,3770.0,4000.0,3490.914306640625,565562100.0
2020-11-11,3970.0,4190.0,3950.0,4120.0,3595.6416015625,357098000.0
2020-11-12,4100.0,4100.0,3920.0,3950.0,3447.277587890625,333297500.0
2020-11-13,3970.0,4080.0,3960.0,4000.0,3490.914306640625,237374000.0
2020-11-16,4050.0,4070.0,3930.0,3960.0,3456.005126953125,193022100.0
2020-11-17,4000.0,4020.0,3930.0,3960.0,3456.005126953125,180851100.0
2020-11-18,3980.0,4050.0,3970.0,4040.0,3525.82373046875,182657300.0
2020-11-19,4010.0,4130.0,3980.0,4040.0,3525.82373046875,199700800.0
2020-11-20,4040.0,4080.0,3990.0,4020.0,3508.369140625,124785400.0
2020-11-23,4010.0,4100.0,4010.0,4080.0,3560.732666015625,123510900.0
2020-11-24,4120.0,4230.0,4080.0,4200.0,3665.459716796875,206164400.0
2020-11-25,4320.0,4390.0,4250.0,4320.0,3770.187744140625,283337800.0
2020-11-26,4220.0,4320.0,4220.0,4290.0,3744.005859375,136526100.0
2020-11-27,4330.0,4370.0,4270.0,4270.0,3726.55126953125,114940800.0
2020-11-30,4250.0,4280.0,3990.0,4090.0,3569.4599609375,448799300.0
2020-12-01,4130.0,4260.0,4070.0,4240.0,3700.369384765625,228412600.0
2020-12-02,4320.0,4340.0,4250.0,4300.0,3752.73291015625,136348400.0
2020-12-03,4350.0,4400.0,4300.0,4400.0,3840.005859375,198985500.0
2020-12-04,4400.0,4400.0,4270.0,4300.0,3752.73291015625,150379700.0
2020-12-07,4350.0,4420.0,4350.0,4400.0,3840.005859375,140849600.0
2020-12-08,4400.0,4400.0,4340.0,4400.0,3840.005859375,81272000.0
2020-12-10,4450.0,4450.0,4330.0,4330.0,3778.914794921875,193630600.0
2020-12-11,4400.0,4400.0,4260.0,4280.0,3735.27880859375,174446900.0
2020-12-14,4300.0,4310.0,4270.0,4280.0,3735.27880859375,127385200.0
2020-12-15,4280.0,4290.0,4240.0,4280.0,3735.27880859375,133712000.0
2020-12-16,4340.0,4350.0,4300.0,4320.0,3770.187744140625,130044800.0
2020-12-17,4360.0,4360.0,4310.0,4330.0,3778.914794921875,141727100.0
2020-12-18,4270.0,4300.0,4270.0,4280.0,3735.27880859375,207410700.0
2020-12-21,4330.0,4340.0,4210.0,4210.0,3674.187255859375,218968900.0
2020-12-22,4240.0,4280.0,4120.0,4130.0,3604.369140625,171484000.0
2020-12-23,4150.0,4180.0,3950.0,4160.0,3630.551025390625,170156900.0
2020-12-28,4250.0,4260.0,4160.0,4250.0,3709.096923828125,86117000.0
2020-12-29,4250.0,4280.0,4170.0,4180.0,3648.00537109375,75203600.0
2020-12-30,4190.0,4210.0,4130.0,4170.0,3639.27783203125,90020900.0
2021-01-04,4150.0,4320.0,4150.0,4310.0,3761.46044921875,96568200.0
2021-01-05,4300.0,4300.0,4240.0,4270.0,3726.55126953125,97239100.0
2021-01-06,4280.0,4300.0,4160.0,4200.0,3665.459716796875,116634000.0
2021-01-07,4260.0,4290.0,4210.0,4280.0,3735.27880859375,128905400.0
2021-01-08,4330.0,4390.0,4300.0,4390.0,3831.2783203125,186370900.0
2021-01-11,4420.0,4660.0,4410.0,4650.0,4058.187744140625,383714500.0
2021-01-12,4680.0,4770.0,4670.0,4720.0,4119.2783203125,236714500.0
2021-01-13,4770.0,4840.0,4750.0,4790.0,4180.36962890625,210161400.0
2021-01-14,4820.0,4830.0,4720.0,4770.0,4162.9150390625,133616600.0
2021-01-15,4770.0,4770.0,4550.0,4580.0,3997.0966796875,204714500.0
2021-01-18,4580.0,4650.0,4540.0,4620.0,4032.005859375,165968700.0
2021-01-19,4700.0,4700.0,4610.0,4620.0,4032.005859375,138570500.0
2021-01-20,4670.0,4920.0,4650.0,4890.0,4267.642578125,252471500.0
2021-01-21,4920.0,4950.0,4770.0,4790.0,4180.36962890625,161156700.0
2021-01-22,4860.0,4860.0,4680.0,4720.0,4119.2783203125,166662700.0
2021-01-25,4790.0,4790.0,4610.0,4780.0,4171.642578125,150250800.0
2021-01-26,4780.0,4790.0,4620.0,4650.0,4058.187744140625,148952500.0
2021-01-27,4650.0,4720.0,4500.0,4620.0,4032.005859375,180626300.0
2021-01-28,4580.0,4650.0,4420.0,4470.0,3901.09716796875,160243000.0
2021-01-29,4570.0,4610.0,4180.0,4180.0,3648.00537109375,280201400.0
2021-02-01,4180.0,4440.0,3960.0,4400.0,3840.005859375,322825100.0
2021-02-02,4490.0,4490.0,4260.0,4360.0,3805.096435546875,152295400.0
2021-02-03,4480.0,4480.0,4360.0,4380.0,3822.551513671875,112944600.0
2021-02-04,4450.0,4580.0,4370.0,4490.0,3918.551513671875,147742900.0
2021-02-05,4540.0,4540.0,4420.0,4470.0,3901.09716796875,90003100.0
2021-02-08,4530.0,4530.0,4450.0,4460.0,3892.36962890625,109288100.0
2021-02-09,4500.0,4770.0,4500.0,4620.0,4032.005859375,422144400.0
2021-02-10,4630.0,4710.0,4600.0,4650.0,4058.187744140625,183774900.0
2021-02-11,4700.0,4710.0,4630.0,4680.0,4084.36962890625,90618400.0
2021-02-15,4710.0,4780.0,4700.0,4710.0,4110.55126953125,84687800.0
2021-02-16,4740.0,4740.0,4660.0,4670.0,4075.642333984375,65111300.0
2021-02-17,4710.0,4730.0,4620.0,4630.0,4040.733154296875,92298000.0
2021-02-18,4700.0,4770.0,4650.0,4670.0,4075.642333984375,138260600.0
2021-02-19,4600.0,4790.0,4600.0,4790.0,4180.36962890625,99893400.0
2021-02-22,4850.0,4870.0,4760.0,4790.0,4180.36962890625,143288100.0
2021-02-23,4810.0,4830.0,4740.0,4790.0,4180.36962890625,98008100.0
2021-02-24,4790.0,4820.0,4710.0,4730.0,4128.005859375,95982000.0
2021-02-25,4770.0,4770.0,4670.0,4730.0,4128.005859375,119666500.0
2021-02-26,4730.0,4750.0,4700.0,4710.0,4110.55126953125,147085100.0
2021-03-01,4800.0,4830.0,4720.0,4830.0,4215.279296875,115471100.0
2021-03-02,4870.0,4880.0,4800.0,4800.0,4189.09765625,68358600.0
2021-03-03,4800.0,4850.0,4740.0,4850.0,4232.7333984375,77295700.0
2021-03-04,4850.0,4850.0,4730.0,4760.0,4154.18798828125,107177400.0
2021-03-05,4740.0,4770.0,4700.0,4770.0,4162.9150390625,64715600.0
2021-03-08,4800.0,4820.0,4730.0,4730.0,4128.005859375,63560400.0
2021-03-09,4750.0,4750.0,4560.0,4580.0,3997.0966796875,150476600.0
2021-03-10,4650.0,4660.0,4590.0,4630.0,4040.733154296875,70367800.0
2021-03-12,4690.0,4690.0,4540.0,4580.0,3997.0966796875,138506800.0
2021-03-15,4580.0,4630.0,4560.0,4570.0,3988.369384765625,86801300.0
2021-03-16,4660.0,4770.0,4610.0,4720.0,4119.2783203125,137296600.0
2021-03-17,4680.0,4700.0,4600.0,4670.0,4075.642333984375,105676200.0
2021-03-18,4710.0,4770.0,4690.0,4760.0,4154.18798828125,86939900.0
2021-03-19,4750.0,4750.0,4670.0,4670.0,4075.642333984375,151268300.0
2021-03-22,4700.0,4700.0,4620.0,4630.0,4040.733154296875,60999200.0
2021-03-23,4720.0,4720.0,4650.0,4670.0,4075.642333984375,104576700.0
2021-03-24,4730.0,4730.0,4650.0,4670.0,4075.642333984375,109556600.0
2021-03-25,4700.0,4700.0,4580.0,4620.0,4032.005859375,86494000.0
2021-03-26,4630.0,4720.0,4620.0,4720.0,4119.2783203125,97251100.0
2021-03-29,4780.0,4780.0,4720.0,4720.0,4119.2783203125,97096100.0
2021-03-30,4700.0,4700.0,4480.0,4500.0,3927.279052734375,195358500.0
2021-03-31,4450.0,4480.0,4260.0,4400.0,3840.005859375,293758300.0
2021-04-01,4350.0,4370.0,4210.0,4290.0,3744.005859375,309252700.0
2021-04-05,4320.0,4330.0,4160.0,4200.0,3665.459716796875,314116300.0
2021-04-06,4170.0,4230.0,4150.0,4200.0,3745.645751953125,152105800.0
2021-04-07,4230.0,4240.0,4160.0,4200.0,3745.645751953125,106319800.0
2021-04-08,4250.0,4360.0,4230.0,4350.0,3879.41943359375,144154400.0
2021-04-09,4380.0,4400.0,4350.0,4350.0,3879.41943359375,113886800.0
2021-04-12,4390.0,4390.0,4200.0,4210.0,3754.564208984375,104651900.0
2021-04-13,4210.0,4260.0,4120.0,4160.0,3709.97314453125,109258700.0
2021-04-14,4280.0,4350.0,4220.0,4350.0,3879.41943359375,103208800.0
2021-04-15,4390.0,4410.0,4280.0,4410.0,3932.92822265625,78427900.0
2021-04-16,4450.0,4460.0,4310.0,4340.0,3870.5009765625,67722200.0
2021-04-19,4360.0,4380.0,4310.0,4380.0,3906.173583984375,56531400.0
2021-04-20,4290.0,4330.0,4220.0,4310.0,3843.74658203125,89285800.0
2021-04-21,4240.0,4290.0,4230.0,4230.0,3772.40087890625,47230100.0
2021-04-22,4230.0,4260.0,4200.0,4200.0,3745.645751953125,108010700.0
2021-04-23,4200.0,4280.0,4190.0,4250.0,3790.2373046875,109555800.0
2021-04-26,4240.0,4250.0,4130.0,4140.0,3692.13671875,143058700.0
2021-04-27,4200.0,4200.0,4150.0,4170.0,3718.89111328125,132799600.0
2021-04-28,4170.0,4220.0,4130.0,4130.0,3683.218505859375,115076300.0
2021-04-29,4190.0,4200.0,4140.0,4160.0,3709.97314453125,113372000.0
2021-04-30,4150.0,4160.0,4050.0,4050.0,3611.873046875,234084900.0
2021-05-03,4060.0,4070.0,4000.0,4010.0,3576.199951171875,112939600.0
2021-05-04,4020.0,4070.0,4010.0,4060.0,3620.791259765625,76623800.0
2021-05-05,4110.0,4130.0,4080.0,4090.0,3647.5458984375,106654100.0
2021-05-06,4130.0,4130.0,4070.0,4110.0,3665.38232421875,78386100.0
2021-05-07,4140.0,4140.0,4040.0,4050.0,3611.873046875,75778900.0
2021-05-10,4050.0,4090.0,4050.0,4050.0,3611.873046875,73978500.0
2021-05-11,4030.0,4040.0,3980.0,3990.0,3558.36376953125,151844200.0
2021-05-17,3960.0,4000.0,3900.0,3900.0,3478.099853515625,195291900.0
2021-05-18,3960.0,3960.0,3890.0,3900.0,3478.099853515625,115704100.0
2021-05-19,3850.0,3940.0,3850.0,3870.0,3451.345458984375,123005100.0
2021-05-20,3840.0,3930.0,3820.0,3880.0,3460.263671875,149845300.0
2021-05-21,3920.0,3950.0,3860.0,3890.0,3469.181640625,110111400.0
2021-05-24,3970.0,4060.0,3910.0,4040.0,3602.954833984375,133806900.0
2021-05-25,4070.0,4140.0,4040.0,4060.0,3620.791259765625,153339900.0
2021-05-27,4140.0,4190.0,3950.0,3950.0,3522.690673828125,566074500.0
2021-05-28,4040.0,4170.0,4020.0,4070.0,3629.70947265625,249177000.0
2021-05-31,4130.0,4280.0,4110.0,4260.0,3799.155517578125,296848200.0
2021-06-02,4350.0,4380.0,4230.0,4260.0,3799.155517578125,283865400.0
2021-06-03,4270.0,4360.0,4220.0,4360.0,3888.337158203125,157674300.0
2021-06-04,4380.0,4390.0,4290.0,4340.0,3870.5009765625,125583500.0
2021-06-07,4340.0,4350.0,4210.0,4250.0,3790.2373046875,138866500.0
2021-06-08,4280.0,4280.0,4190.0,4200.0,3745.645751953125,98987900.0
2021-06-09,4100.0,4270.0,4100.0,4220.0,3763.482421875,97665400.0
2021-06-10,4280.0,4320.0,4260.0,4300.0,3834.827880859375,97257300.0
2021-06-11,4350.0,4350.0,4280.0,4280.0,3816.99169921875,52553100.0
2021-06-14,4330.0,4350.0,4280.0,4350.0,3879.41943359375,121237400.0
2021-06-15,4350.0,4350.0,4210.0,4230.0,3772.40087890625,182463800.0
2021-06-16,4150.0,4170.0,4010.0,4010.0,3576.199951171875,437267600.0
2021-06-17,3980.0,4070.0,3930.0,4030.0,3594.03662109375,305679700.0
2021-06-18,4060.0,4060.0,3910.0,3910.0,3487.017822265625,296000300.0
2021-06-21,3880.0,3970.0,3860.0,3940.0,3513.772705078125,145038200.0
2021-06-22,3940.0,4070.0,3920.0,4040.0,3602.954833984375,120755000.0
2021-06-23,4050.0,4070.0,3940.0,3940.0,3513.772705078125,162498800.0
2021-06-24,4000.0,4010.0,3960.0,3990.0,3558.36376953125,50382000.0
2021-06-25,4030.0,4040.0,3990.0,3990.0,3558.36376953125,75589800.0
2021-06-28,3980.0,3990.0,3930.0,3930.0,3504.8544921875,141231800.0
2021-06-29,3860.0,3910.0,3860.0,3900.0,3478.099853515625,121772800.0
2021-06-30,3900.0,3970.0,3890.0,3940.0,3513.772705078125,112847100.0
2021-07-01,3940.0,3970.0,3910.0,3940.0,3513.772705078125,95671900.0
2021-07-02,4000.0,4030.0,3970.0,3990.0,3558.36376953125,85301200.0
2021-07-05,3930.0,3960.0,3880.0,3900.0,3478.099853515625,84968300.0
2021-07-06,3950.0,3950.0,3890.0,3890.0,3469.181640625,55317000.0
2021-07-07,3920.0,3940.0,3810.0,3820.0,3406.75439453125,148723800.0
2021-07-08,3890.0,3900.0,3820.0,3870.0,3451.345458984375,147587600.0
2021-07-09,3860.0,3870.0,3780.0,3800.0,3388.917724609375,127826500.0
2021-07-12,3800.0,3820.0,3750.0,3760.0,3353.2451171875,119727200.0
2021-07-13,3800.0,3800.0,3760.0,3780.0,3371.081298828125,159709500.0
2021-07-14,3780.0,3800.0,3700.0,3710.0,3308.654052734375,105184100.0
2021-07-15,3750.0,3840.0,3730.0,3810.0,3397.836181640625,127139100.0
2021-07-16,3850.0,3860.0,3810.0,3840.0,3424.5908203125,98486200.0
2021-07-19,3850.0,3850.0,3780.0,3780.0,3371.081298828125,63023000.0
2021-07-21,3850.0,3880.0,3810.0,3820.0,3406.75439453125,100915300.0
2021-07-22,3870.0,3910.0,3840.0,3900.0,3478.099853515625,85309600.0
2021-07-23,3940.0,3950.0,3830.0,3870.0,3451.345458984375,87235100.0
2021-07-26,3900.0,3900.0,3820.0,3830.0,3415.67236328125,81996800.0
2021-07-27,3860.0,3860.0,3770.0,3800.0,3388.917724609375,90672700.0
2021-07-28,3800.0,3810.0,3720.0,3730.0,3326.490478515625,70705400.0
2021-07-29,3760.0,3840.0,3750.0,3770.0,3362.163330078125,93469200.0
2021-07-30,3830.0,3830.0,3710.0,3710.0,3308.654052734375,103301100.0
2021-08-02,3770.0,3770.0,3700.0,3740.0,3335.408447265625,96187100.0
2021-08-03,3740.0,3780.0,3720.0,3750.0,3344.326904296875,79873600.0
2021-08-04,3790.0,3850.0,3770.0,3850.0,3433.5087890625,83496200.0
2021-08-05,3900.0,4090.0,3900.0,4050.0,3611.873046875,267404100.0
2021-08-06,4050.0,4060.0,3900.0,3930.0,3504.8544921875,138594800.0
2021-08-09,3940.0,3950.0,3820.0,3850.0,3433.5087890625,93093100.0
2021-08-10,3890.0,3890.0,3810.0,3820.0,3406.75439453125,85771200.0
2021-08-12,3850.0,3850.0,3800.0,3810.0,3397.836181640625,85874900.0
2021-08-13,3820.0,3880.0,3820.0,3870.0,3451.345458984375,95298300.0
2021-08-16,3870.0,3930.0,3840.0,3930.0,3504.8544921875,63711200.0
2021-08-18,3990.0,4090.0,3930.0,4070.0,3629.70947265625,224861000.0
2021-08-19,4000.0,4020.0,3860.0,3880.0,3460.263671875,198373600.0
2021-08-20,3880.0,3940.0,3830.0,3930.0,3504.8544921875,80299100.0
2021-08-23,3980.0,3990.0,3930.0,3960.0,3531.609130859375,61938800.0
2021-08-24,3950.0,3960.0,3830.0,3890.0,3469.181640625,137163100.0
2021-08-25,3499.939453125,3545.393310546875,3499.939453125,3536.302490234375,3153.746826171875,86571495.0
2021-08-26,3536.302490234375,3545.393310546875,3490.848876953125,3518.12109375,3137.532470703125,69144334.0
2021-08-27,3536.302490234375,3536.302490234375,3481.758056640625,3490.848876953125,3113.21044921875,79498923.0
2021-08-30,3499.939453125,3581.75634765625,3490.848876953125,3581.75634765625,3194.283447265625,128539860.0
2021-08-31,3581.75634765625,3590.84716796875,3518.12109375,3572.66552734375,3186.17626953125,134879489.0
2021-09-01,3572.66552734375,3572.66552734375,3527.2119140625,3536.302490234375,3153.746826171875,97691477.0
2021-09-02,3509.0302734375,3536.302490234375,3490.848876953125,3518.12109375,3137.532470703125,81242343.0
2021-09-03,3499.939453125,3572.66552734375,3463.576416015625,3572.66552734375,3186.17626953125,165056860.0
2021-09-06,3590.84716796875,3618.119384765625,3499.939453125,3499.939453125,3121.31787109375,188929693.0
2021-09-07,3536.302490234375,3563.57470703125,3518.12109375,3554.484130859375,3169.961669921875,140380354.0
2021-09-08,3820.0,3880.0,3720.0,3730.0,3326.490478515625,228087900.0
2021-09-09,3700.0,3770.0,3650.0,3730.0,3326.490478515625,306319600.0
2021-09-10,3710.0,3790.0,3670.0,3780.0,3371.081298828125,177033000.0
2021-09-13,3710.0,3750.0,3660.0,3700.0,3299.73583984375,169825000.0
2021-09-14,3720.0,3730.0,3660.0,3700.0,3299.73583984375,216363400.0
2021-09-15,3670.0,3670.0,3620.0,3660.0,3264.062744140625,263544000.0
2021-09-16,3650.0,3660.0,3610.0,3640.0,3246.226806640625,194782800.0
2021-09-17,3630.0,3640.0,3570.0,3610.0,3219.47216796875,346529100.0
2021-09-20,3590.0,3590.0,3510.0,3590.0,3201.6357421875,357971300.0
2021-09-21,3510.0,3580.0,3500.0,3570.0,3183.799072265625,410533900.0
2021-09-22,3520.0,3650.0,3520.0,3610.0,3219.47216796875,416087300.0
2021-09-23,3600.0,3770.0,3590.0,3770.0,3362.163330078125,432390800.0
2021-09-24,3790.0,3860.0,3770.0,3820.0,3406.75439453125,634549600.0
2021-09-27,3770.0,3800.0,3730.0,3750.0,3344.326904296875,380151200.0
2021-09-28,3770.0,3770.0,3690.0,3720.0,3317.572021484375,306827400.0
